Name:,Earth9-81-2,,,,
Gravity:,9.81m/s^2,,,,
,1.85,-2,6.7,7.07,6.31
,1.9,-2,6.88,6.97,6.65
,1.95,-2,7.06,6.87,7
,2,-2,7.24,6.77,7.36
,2.05,-2,7.42,6.67,7.73
,2.1,-2,7.6,6.57,8.11
,2.15,-2,7.78,6.47,8.49
,2.2,-2,7.96,6.37,8.89
,2.25,-2,8.14,6.27,9.29
,2.3,-2,8.32,6.17,9.71
,2.35,-2,8.5,6.07,10.1
,2.4,-2,8.68,5.97,10.6
,2.45,-2,8.86,5.87,11
,2.5,-2,9.04,5.77,11.4
,,,,,
,,,,,
Name:,Mercury3-59-5,,,,
Gravity:,3.59m/s^2,,,,
COR:,0.5,,,,
POINTS,TIME (s),X VELOCITY (m/s),Y VELOCITY (m/s),X POSITION (m),Y POSITION (m)
P0,0,0.1,0,0,0
,0.05,10,0.239,0.667,0.00998
,0.1,10,0.419,1.17,0.0279
,0.15,10,0.598,1.67,0.0549
,0.2,10,0.778,2.17,0.0908
,0.25,10,0.958,2.67,0.136
,0.3,10,1.14,3.17,0.19
,0.35,10,1.32,3.67,0.252
,0.4,10,1.5,4.17,0.324
,0.45,10,1.68,4.67,0.405
,0.5,10,1.86,5.17,0.495
,0.55,10,2.03,5.67,0.594
,0.6,10,2.21,6.17,0.701
,0.65,10,2.39,6.67,0.818
,0.7,10,2.57,7.17,0.944
,0.75,10,2.75,7.67,1.08
,0.8,10,2.93,8.17,1.22
,0.85,10,3.11,8.67,1.37
,0.9,-5,3.29,8.92,1.54
,0.95,-5,3.47,8.67,1.71
,1,-5,3.65,8.42,1.89
,1.05,-5,3.83,8.17,2.08
,1.1,-5,4.01,7.92,2.27
,1.15,-5,4.19,7.67,2.48
,1.2,-5,4.37,7.42,2.69
,1.25,-5,4.55,7.17,2.92
,1.3,-5,4.73,6.92,3.15
,1.35,-5,4.91,6.67,3.39
,1.4,-5,5.09,6.42,3.65
,1.45,-5,5.27,6.17,3.91
,1.5,-5,5.45,5.92,4.18
,1.55,-5,5.63,5.67,4.45
,1.6,-5,5.8,5.42,4.74
,1.65,-5,5.98,5.17,5.04
,1.7,-5,6.16,4.92,5.34
,1.75,-5,6.34,4.67,5.66
,1.8,-5,6.52,4.42,5.98
,1.85,-5,6.7,4.17,6.31
,1.9,-5,6.88,3.92,6.65
,1.95,-5,7.06,3.67,7
,2,-5,7.24,3.42,7.36
,2.05,-5,7.42,3.17,7.73
,2.1,-5,7.6,2.92,8.11
,2.15,-5,7.78,2.67,8.49
,2.2,-5,7.96,2.42,8.89
,2.25,-5,8.14,2.17,9.29
,2.3,-5,8.32,1.92,9.71
,2.35,-5,8.5,1.67,10.1
,2.4,-5,8.68,1.42,10.6
,2.45,-5,8.86,1.17,11
,2.5,-5,9.04,0.915,11.4
,,,,,
,,,,,
Name:,Mercury3-59-8,,,,
Gravity:,3.59m/s^2,,,,
COR:,0.8,,,,
POINTS,TIME (s),X VELOCITY (m/s),Y VELOCITY (m/s),X POSITION (m),Y POSITION (m)
P0,0,0.1,0,0,0
,0.05,10,0.239,0.667,0.00998
,0.1,10,0.419,1.17,0.0279
,0.15,10,0.598,1.67,0.0549
,0.2,10,0.778,2.17,0.0908
,0.25,10,0.958,2.67,0.136
,0.3,10,1.14,3.17,0.19
,0.35,10,1.32,3.67,0.252
,0.4,10,1.5,4.17,0.324
,0.45,10,1.68,4.67,0.405
,0.5,10,1.86,5.17,0.495
,0.55,10,2.03,5.67,0.594
,0.6,10,2.21,6.17,0.701
,0.65,10,2.39,6.67,0.818
,0.7,10,2.57,7.17,0.944
,0.75,10,2.75,7.67,1.08
,0.8,10,2.93,8.17,1.22
,0.85,10,3.11,8.67,1.37
,0.9,-8,3.29,8.87,1.54
,0.95,-8,3.47,8.47,1.71
,1,-8,3.65,8.07,1.89
,1.05,-8,3.83,7.67,2.08
,1.1,-8,4.01,7.27,2.27
,1.15,-8,4.19,6.87,2.48
,1.2,-8,4.37,6.47,2.69
,1.25,-8,4.55,6.07,2.92
,1.3,-8,4.73,5.67,3.15
,1.35,-8,4.91,5.27,3.39
,1.4,-8,5.09,4.87,3.65
,1.45,-8,5.27,4.47,3.91
,1.5,-8,5.45,4.07,4.18
,1.55,-8,5.63,3.67,4.45
,1.6,-8,5.8,3.27,4.74
,1.65,-8,5.98,2.87,5.04
,1.7,-8,6.16,2.47,5.34
,1.75,-8,6.34,2.07,5.66
,1.8,-8,6.52,1.67,5.98
,1.85,-8,6.7,1.27,6.31
,1.9,-8,6.88,0.865,6.65
,1.95,-8,7.06,0.465,7
,2,-8,7.24,0.0649,7.36
,2.05,-8,7.42,-0.335,7.73
,2.1,-8,7.6,-0.735,8.11
,2.15,-8,7.78,-1.14,8.49
,2.2,-8,7.96,-1.54,8.89
,2.25,-8,8.14,-1.94,9.29
,2.3,-8,8.32,-2.34,9.71
,2.35,-8,8.5,-2.74,10.1
,2.4,-8,8.68,-3.14,10.6
,2.45,-8,8.86,-3.54,11
,2.5,-8,9.04,-3.94,11.4
,,,,,
,,,,,
Name:,Moon1-62-2,,,,
Gravity:,1.62m/s^2,,,,
COR:,0.2,,,,
POINTS,TIME (s),X VELOCITY (m/s),Y VELOCITY (m/s),X POSITION (m),Y POSITION (m)
P0,0,0.1,0,0,0
,0.05,10,0.108,0.667,0.0045
,0.1,10,0.189,1.17,0.0126
,0.15,10,0.27,1.67,0.0248
,0.2,10,0.351,2.17,0.041
,0.25,10,0.432,2.67,0.0612
,0.3,10,0.513,3.17,0.0855
,0.35,10,0.594,3.67,0.114
,0.4,10,0.675,4.17,0.146
,0.45,10,0.756,4.67,0.183
,0.5,10,0.837,5.17,0.223
,0.55,10,0.918,5.67,0.268
,0.6,10,0.999,6.17,0.316
,0.65,10,1.08,6.67,0.369
,0.7,10,1.16,7.17,0.426
,0.75,10,1.24,7.67,0.487
,0.8,10,1.32,8.17,0.551
,0.85,10,1.4,8.67,0.62
,0.9,-2,1.49,8.97,0.693
,0.95,-2,1.57,8.87,0.77
,1,-2,1.65,8.77,0.851
,1.05,-2,1.73,8.67,0.936
,1.1,-2,1.81,8.57,1.03
,1.15,-2,1.89,8.47,1.12
,1.2,-2,1.97,8.37,1.22
,1.25,-2,2.05,8.27,1.32
,1.3,-2,2.13,8.17,1.42
,1.35,-2,2.21,8.07,1.53
,1.4,-2,2.3,7.97,1.65
,1.45,-2,2.38,7.87,1.76
,1.5,-2,2.46,7.77,1.88
,1.55,-2,2.54,7.67,2.01
,1.6,-2,2.62,7.57,2.14
,1.65,-2,2.7,7.47,2.27
,1.7,-2,2.78,7.37,2.41
,1.75,-2,2.86,7.27,2.55
,1.8,-2,2.94,7.17,2.7
,1.85,-2,3.02,7.07,2.85
,1.9,-2,3.11,6.97,3
,1.95,-2,3.19,6.87,3.16
,2,-2,3.27,6.77,3.32
,2.05,-2,3.35,6.67,3.49
,2.1,-2,3.43,6.57,3.66
,2.15,-2,3.51,6.47,3.83
,2.2,-2,3.59,6.37,4.01
,2.25,-2,3.67,6.27,4.19
,2.3,-2,3.75,6.17,4.38
,2.35,-2,3.83,6.07,4.57
,2.4,-2,3.92,5.97,4.77
,2.45,-2,4,5.87,4.96
,2.5,-2,4.08,5.77,5.17
,,,,,
,,,,,
Name:,Moon1-62-5,,,,
Gravity:,1.62m/s^2,,,,
COR:,0.5,,,,
POINTS,TIME (s),X VELOCITY (m/s),Y VELOCITY (m/s),X POSITION (m),Y POSITION (m)
P0,0,0.1,0,0,0
,0.05,10,0.108,0.667,0.0045
,0.1,10,0.189,1.17,0.0126
,0.15,10,0.27,1.67,0.0248
,0.2,10,0.351,2.17,0.041
,0.25,10,0.432,2.67,0.0612
,0.3,10,0.513,3.17,0.0855
,0.35,10,0.594,3.67,0.114
,0.4,10,0.675,4.17,0.146
,0.45,10,0.756,4.67,0.183
,0.5,10,0.837,5.17,0.223
,0.55,10,0.918,5.67,0.268
,0.6,10,0.999,6.17,0.316
,0.65,10,1.08,6.67,0.369
,0.7,10,1.16,7.17,0.426
,0.75,10,1.24,7.67,0.487
,0.8,10,1.32,8.17,0.551
,0.85,10,1.4,8.67,0.62
,0.9,-5,1.49,8.92,0.693
,0.95,-5,1.57,8.67,0.77
,1,-5,1.65,8.42,0.851
,1.05,-5,1.73,8.17,0.936
,1.1,-5,1.81,7.92,1.03
,1.15,-5,1.89,7.67,1.12
,1.2,-5,1.97,7.42,1.22
,1.25,-5,2.05,7.17,1.32
,1.3,-5,2.13,6.92,1.42
,1.35,-5,2.21,6.67,1.53
,1.4,-5,2.3,6.42,1.65
,1.45,-5,2.38,6.17,1.76
,1.5,-5,2.46,5.92,1.88
,1.55,-5,2.54,5.67,2.01
,1.6,-5,2.62,5.42,2.14
,1.65,-5,2.7,5.17,2.27
,1.7,-5,2.78,4.92,2.41
,1.75,-5,2.86,4.67,2.55
,1.8,-5,2.94,4.42,2.7
,1.85,-5,3.02,4.17,2.85
,1.9,-5,3.11,3.92,3
,1.95,-5,3.19,3.67,3.16
,2,-5,3.27,3.42,3.32
,2.05,-5,3.35,3.17,3.49
,2.1,-5,3.43,2.92,3.66
,2.15,-5,3.51,2.67,3.83
,2.2,-5,3.59,2.42,4.01
,2.25,-5,3.67,2.17,4.19
,2.3,-5,3.75,1.92,4.38
,2.35,-5,3.83,1.67,4.57
,2.4,-5,3.92,1.42,4.77
,2.45,-5,4,1.17,4.96
,2.5,-5,4.08,0.915,5.17
,,,,,
,,,,,
